@relation user

@attribute yelping_since string
@attribute compliments.plain numeric
@attribute compliments.more numeric
@attribute elite numeric
@attribute compliments.cute numeric
@attribute compliments.writer numeric
@attribute fans numeric
@attribute compliments.note numeric
@attribute compliments.hot numeric
@attribute compliments.cool numeric
@attribute compliments.profile numeric
@attribute average_stars numeric
@attribute review_count numeric
@attribute friends numeric
@attribute user_id string
@attribute votes.cool numeric
@attribute compliments.list numeric
@attribute votes.funny numeric
@attribute compliments.photos numeric
@attribute compliments.funny numeric
@attribute votes.useful numeric

@data
2012-07-01,?,?,?,?,?,0,?,?,?,?,4.11,26,?,E4C3zyEh33nwXrray3YdHg,5,?,4,?,?,29
2011-08-01,?,?,?,?,?,2,2,?,?,?,3.61,56,6,8w4SBbRRL0bUlLD4NAccpg,3,?,4,?,?,25
2011-05-01,2,?,?,?,?,0,?,?,?,?,4.12,23,8,dkY45lc6eizpjUR7-UK58w,9,?,5,?,?,19
2008-02-01,100,14,5,14,49,31,63,220,228,2,4.22,133,176,6WrOT1dj6sigl_voiwQ7HA,955,3,1003,3,106,1038
2009-09-01,7,?,4,?,8,5,7,10,20,?,3.96,245,57,qa05pUVNapADHZXpHMPMeA,174,?,202,2,2,379
2010-06-01,3,?,?,?,?,1,?,?,?,?,4.56,84,5,fADNsbmWht6fgr2oEMclVQ,8,?,19,?,?,66
2010-07-01,?,?,?,?,?,0,?,?,?,?,4,12,?,Kkz45XsZaUwspg7yYUx8Zw,2,?,3,?,?,12
2009-05-01,1,1,?,?,1,1,?,1,?,?,4.46,62,?,hJr4oWdFvhL4TlDVpMKScw,14,?,6,?,?,47
2011-11-01,?,?,?,?,?,0,?,?,?,?,4.14,9,3,6DxlWsVXDcB2kal7b6-rFA,3,?,3,?,?,4
2011-06-01,?,?,?,?,?,0,?,?,?,?,2.94,18,1,zzVpQ6IBxeW3ZDdg0Ep_wg,1,?,7,?,?,20
2008-04-01,8,6,2,2,17,12,5,13,20,?,3.79,174,43,HJV-1FlLsG8HEFHGW1yLzg,136,1,118,13,6,241
2010-08-01,32,2,1,?,5,12,6,12,20,3,4.19,272,87,GUS-L9GY4PibH1mfqaRZug,102,?,52,1,4,214
2013-10-01,?,?,?,?,?,0,?,?,?,?,4,4,2,N2mP7C3THXlmtmKH5SeChA,0,?,0,?,?,1
2012-10-01,?,?,?,?,?,0,?,?,?,?,5,3,?,a1glxton3MQfKW0XE5BzVQ,1,?,0,?,?,1
2011-11-01,?,?,?,?,?,0,?,?,?,?,4,4,2,wyewnAPp00iLk4JmJV8hww,0,?,0,?,?,1
2011-07-01,1,?,?,?,?,0,?,?,2,?,4.8,6,54,Emvo5fKADSbyQzAJJ2cBYw,5,?,5,?,?,7
2011-03-01,?,?,?,?,?,0,?,?,?,?,3,3,?,Dyk2ZNSAp0TyhX4EsnueuA,0,?,0,?,?,1
2013-07-01,?,?,?,?,?,0,?,?,?,?,3.8,5,2,z8iJUoTWv9IzyPEYJX2m3Q,3,?,0,?,?,3
2012-03-01,?,?,?,?,?,0,?,?,?,?,5,1,9,__QBag7TL6VVHNkshSwiuQ,0,?,0,?,?,2
2009-08-01,217,8,1,23,14,19,44,114,109,2,3.86,46,273,uTc1puvwUpFYryEHo4DNaA,352,3,280,7,36,426
2009-01-01,11,5,?,2,4,8,7,1,7,?,3.49,549,?,F7REyGDAPmSj_QVcwnFtoQ,74,?,58,2,3,333
2013-06-01,?,?,?,?,?,0,?,?,?,?,4.89,19,?,gcI0S55zNCuCgSIJdSbneg,0,?,2,?,?,3
2007-03-01,38,7,8,1,11,9,35,13,69,3,3.64,388,25,ns3I-EZGGIHbZZDJR-DR3A,274,1,169,6,41,467
2011-01-01,?,?,?,?,?,0,?,?,?,?,4.67,21,?,aq1rhEbpTYVSooQOeRL8eQ,1,?,1,?,?,7
2008-08-01,?,?,?,?,?,0,?,?,?,?,5,5,?,BkdQfuEXY8k1karD0R9T1w,1,?,1,?,?,2
2009-10-01,80,6,5,5,9,21,115,50,51,1,3.65,422,118,rSbqoimVUWPEbNSGwyjI-Q,300,3,177,13,25,632
2009-08-01,?,?,?,?,?,0,?,?,?,?,3.7,36,?,eByeayjy-kk6mPURWZj0QA,4,?,2,?,?,18
2010-02-01,?,?,?,?,?,0,?,?,?,?,4.77,15,?,HgGV6cKI2XuSWgacmDyxOA,3,?,4,?,?,8
2010-11-01,?,?,?,?,?,0,?,?,?,1,4.24,29,16,UYTjb1n4hpfA40QLICGsQQ,14,?,12,?,?,35
2013-10-01,4,?,1,?,1,3,2,1,2,?,3.51,268,5,dkmeYJYEGhAV0kijSHpefA,21,?,38,?,6,173
2012-02-01,?,?,?,?,?,1,1,?,?,?,4.15,47,2,AyLCJiIH713UdJYnKjwegQ,6,?,13,?,?,23
2014-03-01,?,?,?,?,?,0,?,?,?,?,5,1,?,inr0neGj81BOp3aaMDTO8A,0,?,0,?,?,0
2007-05-01,1,?,1,?,2,2,3,1,2,1,3.76,115,3,hoMKg_OW9vAm2-M93PjQaQ,34,?,72,?,1,104
2007-05-01,2,1,3,?,?,2,11,2,3,?,3.56,90,13,fzkO1lGkx8MHhT8S4Rbg3w,136,?,63,?,4,112
2012-03-01,?,?,?,?,?,0,?,?,1,?,2.9,10,1,BRNC33Jo74uKaplIHIMYPg,0,?,3,?,?,1
2013-10-01,?,?,?,?,?,0,?,?,?,?,5,2,?,jpF7reZ6YGhOKOJTZNRR5Q,0,?,0,?,?,0
2012-03-01,2,1,?,?,?,0,?,?,?,?,3.91,22,1,9_wy1ASn4j6spiT0z3gBCw,3,?,1,?,?,4
2010-03-01,?,?,?,?,?,0,?,?,?,?,3,2,4,At3Ixn_ri73CttMrN-CJIg,0,?,0,?,?,2
2012-08-01,?,?,?,?,?,0,?,?,?,?,2,3,?,uYFpg9wv1Y2UkWpnl7RPSw,0,?,3,?,?,5
2009-09-01,?,?,?,?,?,0,?,?,?,?,4.2,5,1,TaVxScWvt-AfGkqJcTq2Rw,4,?,6,?,1,4
2008-05-01,28,1,7,1,12,25,10,7,31,2,3.44,715,71,u00EOkApqyRP9YLlI90TKA,331,?,285,1,18,1133
2011-02-01,1,?,?,?,?,0,?,?,?,?,2.5,6,?,4j7ajajyK_VwtCx6jKo54w,0,?,2,?,?,6
2006-02-01,2,2,1,5,1,14,1,9,10,2,4,75,10,WGEsyESNb4NsTInVS6RC8Q,97,?,62,?,4,116
2011-06-01,?,?,?,?,?,3,?,?,?,?,3.9,21,5,5UHjgLMDiAeHogURPQcl4g,0,?,5,?,?,13
2008-07-01,1,1,?,?,1,1,?,1,?,?,3.2,88,?,mHYaIaH1J3lU_EZj2rkjHA,12,?,11,?,?,24
2009-11-01,6,1,?,5,7,14,4,23,9,?,3.7,114,15,kp0eLSH_znMi-oWeo-tgmA,121,1,94,3,2,156
2008-09-01,10,?,3,?,3,7,7,2,11,?,3.67,473,19,WgYIJ8LW0ijQhpIO_NZE2w,128,?,84,2,1,443
2013-02-01,?,?,?,?,?,0,?,?,?,?,3.67,6,?,C--k3zaxaRKH1IG2PoiGdQ,3,?,2,?,?,9
2012-10-01,1,?,?,?,?,0,?,?,?,?,4.12,93,3,GDqRrONLZeS8xORWZr67Lg,9,?,4,?,?,29
2014-03-01,?,?,?,?,?,0,?,?,?,?,2.5,3,?,yUimQPnklVL5Kn3hQwovhg,0,?,0,?,?,2
2009-08-01,2,?,2,?,?,0,?,1,1,?,3.68,77,?,NZIPlGV47meXF_ajV4is4g,43,?,38,?,?,129
2008-05-01,4,?,?,1,2,1,3,?,4,?,4,43,9,irZiIXqRc8dy3zCwUxWmGQ,55,?,23,1,?,91
2010-08-01,1,?,?,?,?,1,?,?,?,?,4.03,33,1,FstOANfRjaz8vxlhZXRn4Q,5,?,3,?,?,22
2011-10-01,?,?,?,?,?,1,?,?,?,?,4.24,37,?,RIpDwWfU8x84VwCagDUFvA,4,?,3,?,?,8
2006-11-01,?,?,?,?,?,0,?,?,?,?,3,2,2,L0GXS7R-VqgdsobxqfMN4w,0,?,0,?,?,1
2006-08-01,?,1,?,?,?,0,?,?,?,?,4.2,15,?,PaYaIdCMqShkMuaQXiayEg,9,?,5,?,?,8
2006-10-01,1,?,?,1,1,1,?,?,1,?,3.68,89,1,0_GefAL9ZIG5tovrSdjWQg,43,?,51,?,?,161
2009-01-01,?,?,?,1,?,0,?,?,?,?,4,3,?,RcmBgvqdShZyC46-2aYsRw,1,?,2,?,?,2
2009-08-01,35,3,?,10,13,26,24,37,32,2,3.05,181,221,bG-4snIJOF6bv8TP7Rn_tw,228,?,183,18,12,409
2012-11-01,?,?,?,?,?,0,1,?,?,?,4.15,66,?,CL19GqwtctrCR_wneTiUmw,6,?,13,?,?,38
2012-06-01,1,?,?,?,1,1,?,4,2,?,3.92,59,2,L1aL0B9d19glGB9hxr_ixg,32,?,24,1,1,53
2011-07-01,?,?,?,?,?,0,?,?,?,?,4.79,29,?,2_4WnBmr1DGHlEhewihC8w,3,?,2,?,?,11
2012-02-01,?,?,?,?,?,0,?,?,?,1,2.67,14,?,dEm-k0vQ3bLNUq6L5hP6og,1,?,1,?,?,4
2008-03-01,5,?,?,2,4,2,3,3,6,?,4.01,284,42,_972suHZy7F6a8__Snolew,159,?,121,?,1,269
2009-10-01,2,2,4,?,2,7,1,5,5,?,4.08,191,15,kzsKvc6P2bX7Qf7dVXzu7g,82,?,50,?,?,287
2008-12-01,4,1,2,?,3,3,1,2,6,?,3.9,104,34,8otDLb5-bv3ZEH0LWj1u8w,26,?,37,?,1,162
2010-09-01,?,?,?,?,?,0,?,?,?,?,4.5,2,2,h_hV2kTMk6DeXnS6ttICSg,2,?,1,?,?,3
2010-04-01,?,?,?,?,?,1,?,?,1,?,4.26,46,1,bB8cwVC-4wGVyIdMFes6Uw,15,?,5,?,?,57
2012-02-01,?,?,?,?,?,0,?,?,?,?,5,2,12,-Mham1khJRmSzP9t2ABdRg,0,?,1,?,?,0
2013-08-01,1,?,?,?,?,0,?,?,?,?,4,8,?,c5g5-TgC0dBhBXDuLsA6jA,0,?,0,?,?,2
2008-07-01,2,1,?,2,2,2,1,4,6,1,3.02,60,3,8LPec_DD_WBikpaV6EgKdg,57,?,48,?,4,128
2013-04-01,?,?,?,?,?,0,?,?,?,?,3.67,9,?,i1SbT_blsJgXEeEu15ZIMA,0,?,1,?,?,3
2009-07-01,15,5,4,?,22,8,6,31,32,1,4.06,205,47,5iJDue59iSruHQ_kaM2SXQ,287,1,162,5,2,481
2008-03-01,?,?,?,?,?,0,?,?,?,?,3.39,67,1,iwQF_Sot4FFeZLw8JdLbIA,18,?,16,?,?,54
2011-11-01,?,?,?,?,?,1,?,?,?,?,3.27,11,2,d-RheZKzWqqIvB_ygQK2-w,1,?,0,?,?,2
2010-05-01,?,?,?,?,?,0,?,?,?,?,4,6,1,GvaNZY4poCcd3H4WxHjrLQ,1,?,2,?,?,6
2009-03-01,1,1,?,?,?,0,?,2,2,?,2.83,67,?,dFD5hR-mOIwLOXcoDQBX3w,20,?,18,?,?,98
2014-02-01,?,?,?,?,?,0,?,?,?,?,2.67,3,?,MxcIMRhXdvewI140G69ECQ,0,?,0,?,?,3
2012-04-01,1,?,?,?,?,0,?,?,1,?,3.38,21,21,Y21hNN75y4XKn03OVOBuZA,9,?,16,?,?,18
2009-03-01,?,?,?,?,1,0,?,?,?,?,2.85,35,?,RL9bXO8nwTq4gM2kU08ieg,7,?,15,?,?,46
2010-07-01,402,43,4,8,178,49,143,174,265,37,3.68,831,190,HSKrdp21e5W_uIVcsHQTHw,1633,18,1564,103,70,2510
2010-04-01,14,6,3,3,21,18,8,13,26,?,3.33,240,43,KMXTYbd0U031Xs6ygBtWNw,317,2,163,34,8,591
2011-11-01,13,3,3,?,22,9,4,15,25,2,3.99,212,53,DcgO7qiYKS2VuAJj2dQpcg,272,?,132,?,5,447
2013-02-01,?,?,?,?,?,0,?,?,?,?,3,2,?,0gIiP5f_hA8TQjfckQzLlw,0,?,0,?,?,3
2014-06-01,?,?,?,?,?,0,?,?,?,?,4.5,2,?,W-L8U6oo948WL6Z4LVmvHA,0,?,0,?,?,0
2009-07-01,?,1,?,?,?,0,1,?,2,?,3.55,30,?,XfC3DGL_J9pIiFEjJsCn8w,7,?,12,?,?,40
2010-12-01,?,?,?,?,?,0,?,?,?,?,4.85,14,?,ZE19xU08LrO1KJwgoor8uQ,0,?,0,?,?,3
2012-11-01,?,?,?,?,?,0,?,?,?,?,3.86,7,?,s4zYp35Zx2J3pjIe12l9vA,2,?,1,?,?,11
2013-08-01,?,?,?,?,1,0,?,?,?,?,3.66,32,1,RxMXhgLCjfoQJsVXEgj0ug,2,?,3,?,?,10
2013-10-01,?,?,?,?,?,0,?,1,?,?,4.04,27,71,PM_eNVg26RDWz_KiWuYtKA,4,?,6,?,?,15
2010-11-01,?,?,2,?,?,2,2,1,3,?,4.08,38,28,wJzMpk54FF2jeENqMBJ24Q,30,?,24,?,1,72
2012-07-01,?,?,?,?,?,1,?,?,?,?,3,17,?,ofnf-GazCPTlLuwwk5COFg,3,?,7,?,?,31
2012-11-01,3,?,?,?,4,1,1,1,3,1,3.8,94,48,_QVQ8jZN867TyWgGiNGMvQ,20,?,16,?,1,83
2009-03-01,27,1,2,?,19,9,17,11,34,1,3.85,265,39,dIc95cmS9b0TQnjbSLq7Nw,107,?,109,1,24,246
2007-10-01,?,?,?,?,?,0,?,?,?,?,4.19,16,2,Sp3-I-pYOVYUdTqWmyNrcA,9,?,4,?,?,18
2012-01-01,?,?,?,?,?,1,?,?,1,?,4.5,4,1,OPccchNx2fz1FHFStnXrnw,1,?,0,?,?,4
2007-04-01,91,25,7,85,93,107,68,312,231,12,3.71,871,233,k_5vdNtNqoxbI4hwd4syoA,1894,8,1101,32,31,2492
2005-09-01,26,1,?,8,8,11,17,3,12,?,3.26,450,8,lzze-TPuJaKnmXBcgTumpA,300,2,415,8,24,583
2009-07-01,8,1,?,?,2,11,3,?,5,?,4.16,1050,6,kBOXm1IgYO1A5t3R8BbC1g,216,?,163,?,2,607
2011-06-01,?,?,?,?,?,0,?,?,?,?,4.5,5,?,4ByvQFnMPVbAJFUO7ivtig,2,?,1,?,?,6
2008-06-01,7,1,5,1,11,8,3,7,11,1,3.78,157,13,Jkpx-kRS9dU9WXoi8J8DDA,118,?,158,2,7,268
2011-08-01,?,?,?,1,1,1,?,?,?,?,2.26,48,?,WkSjruz4E5Hmd5qUqBKu7w,56,?,86,1,5,92
2014-03-01,?,?,?,?,?,0,?,?,?,?,4,16,?,Jf3ozsH5f2jhixWRmP_gCQ,1,?,1,?,?,0
2011-10-01,?,?,?,?,?,0,?,?,?,?,3.45,19,1,PeWTVqaIBsMYGOUGFH9yww,11,?,23,?,?,31
2009-06-01,1,1,?,?,1,1,?,1,?,?,3.64,27,4,HrYXaZuyld1eHhKW1iOfyg,8,?,13,1,1,35
2008-08-01,21,4,4,?,3,2,13,10,16,1,3.79,134,43,onCVo3jNuKsSk8HcpDE1sQ,76,?,87,2,2,147
2011-04-01,?,?,?,?,?,1,?,?,1,?,5,5,7,2K4-Qcr0tBnbPNQYBlmItg,3,?,0,?,?,7
2010-07-01,129,30,2,26,100,118,76,143,156,19,3.61,108,518,Q_joJ5KDY0HuZjglECK4fw,654,2,571,84,73,851
2010-06-01,?,?,?,?,1,0,?,?,?,?,4.38,8,11,OgLPKnGIyIDuLXI2HTbi0g,6,?,0,?,?,7
2009-08-01,3,?,2,?,5,0,2,5,3,?,3.86,78,1,s2RPEFEzOQ4Cpc9R61RldQ,45,?,46,?,1,107
2007-03-01,3,3,1,1,4,1,3,9,11,?,4.29,175,10,MTxKpPDVeMiYhghQixf3vA,69,?,65,3,5,165
2007-08-01,24,4,8,2,11,18,16,44,35,1,3.39,932,25,EyPureZj2K44_kBYgg8KsA,642,4,570,4,36,1064
2011-11-01,2,2,?,?,2,2,8,?,4,?,3.72,243,8,sHeD1MXfvJsLSOd9vwQyBQ,232,?,224,1,11,294
2011-07-01,?,?,?,?,?,0,?,?,?,?,4.14,7,6,J1LCKLHsNE4Cqai7WDS5kQ,1,?,0,?,?,11
2010-07-01,?,?,?,?,?,0,?,?,?,?,3,14,?,8LOIhxJsBntgZh2uSwhWPg,7,?,10,?,?,32
2010-02-01,?,?,?,?,?,0,?,?,?,?,3.75,5,?,yK2rYEPeK0ZPTkWFcaEOsg,1,?,0,?,?,7
2012-12-01,11,1,?,1,1,4,6,17,22,?,4.41,72,330,-8BqfYouq3o_UoazAQWwNw,116,?,88,2,4,133
2009-01-01,3,?,?,1,?,4,5,1,3,1,3.48,38,39,_r8vGOF3c-ogwC_WgKQtIQ,33,?,26,?,3,86
2009-05-01,7,?,3,2,5,5,13,11,10,?,3.82,136,18,g2D5QttnvZTX9yVzWWXYxw,94,?,193,?,14,247
2007-11-01,40,6,3,9,26,37,28,29,42,3,3.46,638,118,JPJhdwtV3n8RQRPx7TApFQ,379,1,392,10,16,698
2012-02-01,1,1,?,?,?,0,?,2,?,?,3,2,8,X-a0wJsQ22rDZNYd_rJrgw,1,?,0,?,?,0
2006-07-01,2,1,?,?,?,3,7,?,12,?,3.87,213,2,hryUDaRk7FLuDAYui2oldw,36,?,30,1,?,157
2013-10-01,?,?,?,?,?,0,?,?,?,?,3,5,?,6lDG6bn45khQIslV-KTNIA,0,?,2,?,?,10
2011-09-01,1,?,?,?,?,1,2,?,1,?,3.31,134,1,kjudbAtuOm3pWBBXOFr-xw,17,?,32,?,2,119
2010-10-01,?,?,?,?,?,0,?,1,?,?,4.56,27,3,VqVfXpSle1NTmuy7aIXQ1Q,8,?,1,?,?,10
2008-04-01,18,2,2,3,5,16,9,17,23,1,3.81,160,51,PJDr7TJ1eoQ9p2j9bbidnQ,129,?,117,2,6,202
2012-07-01,?,?,?,?,?,0,?,?,?,?,3.8,25,?,wLgda1qSIk46_0KSoKgxuQ,3,?,1,?,?,9
2007-11-01,5,?,?,?,?,1,3,1,5,?,2.91,95,2,lbF8n0TnOEiuFQdMv2mrkA,43,?,72,?,?,89
2011-05-01,?,?,?,?,?,0,?,?,?,?,4.5,3,3,F-tpcLwT49AoKQJEM0lpxw,0,?,0,?,?,1
2008-08-01,8,1,2,?,7,4,3,6,13,1,3.84,188,17,3NwAgpjNFe7SnYgVuGElWg,136,?,181,1,6,185
2006-07-01,2,1,?,?,2,0,?,?,2,1,3.38,66,?,JCLHC_2Si9woqm478YRlPQ,39,?,11,?,1,123
2009-02-01,8,?,?,1,2,3,1,6,30,2,4.22,51,62,Rk_VrlGYUW67RS0TWuf4Xg,31,?,22,3,1,55
2009-02-01,1,?,?,?,?,1,?,?,?,?,3,10,?,ls7n0aREoAX81z1KdnqEug,4,?,5,?,?,19
2009-10-01,5,?,?,?,2,2,2,2,10,?,3.59,133,115,31OZmHva7Q0dTNqpM4TKug,60,?,60,?,4,199
2010-02-01,?,?,?,?,?,0,?,1,1,?,3.92,13,3,FH_z0k6D9gpDJeSiYx645Q,3,?,5,?,?,6
2013-06-01,8,?,2,?,2,0,1,?,1,1,4.9,193,15,CXHBSdEz_FXzckELAa0KdA,44,?,37,1,?,106
2009-10-01,3,1,?,?,?,3,1,?,1,?,2.78,134,11,MRbBxlD6swE77lPnoWQmLg,23,?,44,?,1,75
2012-04-01,?,?,?,?,?,0,1,?,?,?,4.25,9,44,BHs0drMPhlQjLlBkTRGwzQ,1,?,4,?,?,3
2013-09-01,?,?,?,?,?,0,?,?,?,?,4,1,?,1GeOPNcv6BstKKru87Eabw,0,?,0,?,?,0
2008-12-01,1,?,?,?,?,1,?,?,1,?,3.67,33,6,zNz3P8fDMy-gVpDN8wVy5w,4,?,0,?,?,25
2008-08-01,2,?,?,?,?,2,5,1,2,?,3.29,60,?,2y9c-J4zARuAN4bqaWKYsw,26,?,28,?,2,142
2013-05-01,?,?,?,?,?,0,?,?,?,?,5,1,?,lMqdVNL0X2uIfjkJpQZBtw,0,?,0,?,?,0
2007-08-01,47,3,5,2,26,13,40,144,84,?,3.94,98,117,1kED3-g-gqnc4JgHe89Xqw,502,2,473,4,32,617
2008-02-01,9,4,4,1,5,11,6,15,17,1,3.92,358,17,4NQc_31Wc-ViVoEuUvBSbw,186,?,200,?,1,554
2009-02-01,?,?,?,?,?,0,?,2,1,1,4.31,13,10,9sNNkO6sojotXUnaikslhg,6,?,3,?,?,17
2011-12-01,1,?,?,?,?,1,?,1,?,?,3.26,25,?,76L4k37ZDSv9_Eq21oDrLQ,4,?,5,?,?,19
2009-04-01,16,6,5,3,6,8,12,10,29,1,3.89,202,41,vtNbl9jTi-AgyVJy76pGzA,163,1,136,3,8,347
2009-11-01,?,?,?,?,?,0,?,?,?,?,4.33,90,?,hU9b1gVEG8jHMgYspd-Nug,10,?,4,?,?,30
2010-09-01,?,?,?,?,?,0,?,?,?,?,2.43,7,?,nIsHJ65DIjnvmcZtt-bXVw,2,?,1,?,?,10
2009-03-01,35,3,5,?,22,13,43,32,88,12,3.65,725,60,BFZD0XQ4C3n9Uc7TmppaDg,290,5,296,3,32,700
2010-09-01,?,?,?,?,?,0,?,?,?,?,3.53,19,?,mjWvdT5K7a25aYNG2tM91Q,3,?,0,?,?,13
2009-04-01,12,11,5,?,8,7,11,13,14,?,3.72,213,23,7QSgzNXiTovPH05OczAeTg,165,?,73,3,2,337
2007-01-01,?,?,?,?,?,0,?,?,1,?,3.81,21,?,UmBhIrHACubhYJBZMYSEyg,6,?,18,?,?,75
2006-08-01,6,3,1,3,?,5,13,10,20,1,3.62,42,115,AkLRwgw9ljUqXWyBNzpqXQ,109,?,151,2,8,120
2009-12-01,9,?,4,?,4,4,10,3,7,?,4.07,161,26,7brf9WC0Gr_7bUBXEHs9FA,122,?,89,?,2,305
2011-07-01,?,?,?,?,?,2,?,?,?,?,3.38,69,3,tr3Zny1DnNCDhMmsEVv2BQ,7,?,3,?,?,14
2012-10-01,1,?,?,?,?,0,?,?,?,?,3.62,7,1,IC61dvgnxz7sBNjp9S1t-w,1,?,0,?,?,6
2010-09-01,2,?,?,1,4,10,2,3,5,?,3.49,374,6,iIqRI0pbnq4kII6QheJyIA,94,?,95,3,2,302
2009-02-01,2,?,?,1,1,5,6,2,2,?,3.8,96,17,S9Aqu7LAfg5142JL38pXVA,21,?,21,1,3,65
2010-11-01,2,1,?,?,?,1,3,2,1,?,3.96,56,4,X4u0niQR-zhpdLAIAFt6sA,15,?,11,1,?,96
2010-12-01,?,?,?,?,?,0,?,1,?,?,5,1,15,YRoslORgd5290LEHR3Na7Q,0,?,0,?,?,0
2009-10-01,?,?,?,?,1,1,2,?,?,?,3.23,235,3,iVqLdVGkZgftmIdfp6zHHA,29,?,47,?,2,99
2009-04-01,78,15,6,57,74,140,68,286,175,16,3.95,524,413,ST-pgG7BsmULkIyqcah6zA,1222,4,891,107,27,1651
2010-12-01,?,?,?,?,?,0,?,?,?,?,3.83,6,1,iFZpYQauK61g6YXBOX2WoA,0,?,0,?,?,2
2009-06-01,?,?,?,?,?,0,?,?,?,?,4,8,?,k5ECSJMxkvw7kAZqyOm-7w,0,?,4,?,?,5
2013-12-01,?,?,?,?,?,0,?,?,?,?,5,2,?,02SI-asiJ0NJQWgttJ7r3Q,0,?,0,?,?,1
2012-07-01,?,?,?,?,?,0,?,?,?,?,2.98,44,?,MBhvsi8dJTHuaKn4v98XRw,10,?,14,?,?,46
2011-08-01,1,5,?,?,1,8,2,4,3,?,4.31,30,16,W_h2y9jHVSYiHIyM5yNu9Q,957,?,1161,?,14,970
2009-05-01,8,1,?,4,2,2,4,3,4,?,3.4,117,26,KcI2VGSvRhLAmw6vZrc8WQ,198,?,207,1,2,486
2010-06-01,5,1,1,?,3,3,3,1,3,?,3.98,92,4,xOpTSk1YdyGh804J55CMtQ,28,?,15,?,2,52
2014-06-01,?,?,?,?,?,0,?,?,?,?,3.5,4,?,qWieQKp60TXVszOqFTcEiA,0,?,0,?,1,0
2008-11-01,98,17,?,?,74,10,110,39,110,4,3.14,607,48,onTZwMr4AjlorBmh2N_nYw,527,6,595,18,152,1142
2007-10-01,56,11,7,3,26,10,29,29,51,3,3.78,217,139,HQEATnnZVrtamKvwyQrpHQ,244,1,112,8,15,364
2012-12-01,?,?,?,?,?,0,?,?,?,?,3.98,43,?,Lm0BDk5lTQgjlqwCo1ULsg,4,?,2,?,?,8
2011-04-01,?,?,?,?,2,1,?,?,?,?,4,36,?,ZWzgBkH2hiCQHY1D1jp4Pg,6,?,3,?,?,20
2009-09-01,?,?,?,?,?,0,?,1,?,?,3.11,18,2,gswiYqMsze_jIsMBrYmPGQ,0,?,6,?,?,10
2011-07-01,?,?,?,?,?,0,?,?,?,?,3.5,14,?,yd9lcxUrOcWpuWNAJ0qLgQ,3,?,2,?,?,5
2009-09-01,20,2,3,1,5,13,8,4,16,?,4.06,428,35,dLqqNMVnbF6Nngz4R60_Hg,140,?,94,2,3,309
2009-05-01,40,3,4,4,7,8,17,16,43,2,3.77,408,64,LqgGgWi3FLHBViX9tmZ9sw,317,?,340,2,8,1031
2011-10-01,?,?,?,?,?,0,?,?,?,?,3.67,3,?,yUVkF4yu6pvpWfx0kNTiXw,1,?,5,?,?,15
2007-07-01,1350,40,8,25,209,80,358,558,833,36,3.61,1458,361,P2kVk4cIWyK4e4h14RhK-Q,6911,41,6866,51,475,8944
2011-03-01,?,?,?,?,?,1,?,?,?,?,3,2,?,eLL_CVEAKc_qimEnrJN6-w,0,?,0,?,?,1
2012-07-01,?,?,?,?,?,0,?,?,?,?,3.09,11,?,Jz6gGxmCABKnJaj98mO0jQ,1,?,6,?,?,14
2007-02-01,6,8,?,1,7,8,4,6,6,2,3.66,86,70,vpOcRjnY4CqXXk03wSMelg,153,?,288,?,16,166
2008-09-01,56,4,4,6,32,26,21,54,73,8,3.69,405,61,GaHWGOr4LZXE5NW88Cz7GA,560,?,497,3,24,854
2007-09-01,3,?,?,?,7,2,3,?,14,?,3.74,98,2,3l9XBdvDO9ubW3Vzg_lQ7A,97,?,53,1,2,189
2012-06-01,1,?,?,?,1,0,?,?,2,?,3.91,53,3,4lZnH-T846D0c7UDiavh3A,17,?,8,?,?,69
2007-09-01,7,?,1,?,1,4,2,1,9,2,3.56,66,21,uecVPY_wzEGJx2x3rOf0Lw,43,?,35,?,5,87
2010-06-01,30,15,2,?,6,10,8,12,29,1,3.5,161,25,m6T16oP-NY0x4a1tu8qehQ,127,?,114,11,9,252
2011-09-01,?,?,?,?,?,0,?,?,?,?,3.8,5,?,cifRtz2pZ6WkvCFO9L9gAQ,1,?,0,?,?,3
2011-06-01,3,?,?,?,1,0,?,2,3,?,4.14,36,12,Yp__0HBYhkwYYjaOCoN39Q,14,?,7,?,1,15
2010-10-01,2,?,?,?,?,1,1,3,5,?,3.98,53,18,E9jtD7EFBRQDaswk6goqDg,17,?,19,?,?,52
2010-12-01,?,?,?,?,?,0,?,?,?,?,2.53,15,?,WlB4WvFOs3RZD2wLWMC7OQ,1,?,3,?,?,20
2010-09-01,2,?,?,?,?,4,4,1,1,?,4.05,109,1,2yoNvOJeRjUIX70ZEPU8IA,24,?,11,?,?,76
2010-10-01,4,1,?,?,2,0,3,1,2,?,4.1,148,7,0xa-EvzgwMsRQt9SYKNM6Q,46,?,29,1,1,130
2011-09-01,?,?,?,?,?,1,?,?,?,?,2.55,11,?,NW-HpqBzz64Eh_5wrbdNrw,4,?,1,?,?,27
2008-12-01,?,?,?,?,1,8,?,?,1,?,4.37,779,32,YyavHs3U4XaX9shLcUV6bA,183,?,137,?,1,467
2011-07-01,?,?,?,?,?,0,?,?,?,?,4.33,7,?,Zu156ZDLAPTDT01Zmlapuw,0,?,0,?,?,2
2009-09-01,42,11,3,3,48,19,18,19,34,4,3.54,352,69,b4VCWP5GYjqhIDBWhKqhEA,308,8,246,4,7,652
