@relation userReviews

@attribute user.yelping_since string
@attribute user.compliments.plain numeric
@attribute user.compliments.more numeric
@attribute user.elite numeric
@attribute user.compliments.cute numeric
@attribute user.compliments.writer numeric
@attribute user.fans numeric
@attribute user.compliments.note numeric
@attribute user.compliments.hot numeric
@attribute user.compliments.cool numeric
@attribute user.compliments.profile numeric
@attribute user.average_stars numeric
@attribute user.review_count numeric
@attribute user.friends numeric
@attribute user.votes.cool numeric
@attribute user.compliments.list numeric
@attribute user.votes.funny numeric
@attribute user.compliments.photos numeric
@attribute user.compliments.funny numeric
@attribute user.votes.useful numeric
@attribute review.business_id string
@attribute review.date string
@attribute review.review_id string
@attribute review.stars numeric
@attribute review.user_id string
@attribute review.votes.cool numeric
@attribute review.votes.funny numeric
@attribute review.votes.useful numeric

@data
2010-08-01,?,?,?,?,?,0,?,?,?,?,4.67,4,?,1,?,0,?,?,1,ZlhAvs_6ryi4_efZ1SpMbg,2010-08-19,3uP9MHI1IC-zP2FSbA9VcQ,5,R9W6whtG5GagjzJ4yrRvqQ,1,0,1
2009-10-01,7,?,?,?,2,6,4,?,?,?,3.26,94,4,33,?,66,?,3,192,_wZTYYL7cutanzAnJUTGMA,2011-02-24,tbOkGJbrvc_cRAKC9TZ25A,5,RueYG7VZjO5HjJz9DD3YsA,1,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,_wZTYYL7cutanzAnJUTGMA,2011-04-23,sNvoG3jRINLU_63a9X-X9w,2,-hwN2juKYn-KTxa2WBYLnw,0,0,1
2011-12-01,?,?,?,?,?,0,?,?,?,?,4.68,19,2,2,?,2,?,?,6,_wZTYYL7cutanzAnJUTGMA,2012-02-08,3OMtQG0DF7IqzEDYZYYmiw,5,Jv6lq527bHVW1EbrqzZXag,0,0,0
2010-10-01,3,1,2,?,3,2,5,1,2,?,3.9,65,1,16,?,4,?,1,59,_wZTYYL7cutanzAnJUTGMA,2012-08-27,c1lBTPfyk2pSzzc-VOKvTw,4,reI1yQImDR-1a55zVZZPHQ,0,0,0
2013-01-01,?,?,?,?,?,0,?,?,?,?,4.14,8,?,1,?,1,?,?,2,_wZTYYL7cutanzAnJUTGMA,2013-01-24,hi6cBbcj1FGp7Z--Q-6Dxw,4,NhCE1r5RPWN3Q0GveOx6kw,0,0,0
2010-10-01,3,1,2,?,3,2,5,1,2,?,3.9,65,1,16,?,4,?,1,59,_wZTYYL7cutanzAnJUTGMA,2013-06-25,0Hy96PQqg9kCXxMOKODUsA,4,reI1yQImDR-1a55zVZZPHQ,0,0,0
2010-01-01,1,?,?,?,2,3,1,1,1,?,3.99,75,13,43,1,46,?,1,159,XrzTVrJAjs0yYLvhFI9vkQ,2010-07-10,j6Ertw1QPSnlpqlKb6xOuQ,4,kj18hvJRPLepZPNL7ySKpg,1,0,0
2008-03-01,3,1,1,1,3,4,8,3,4,?,3.21,144,12,45,?,58,?,5,260,1tkeiIa-daD8LbM6mHm_9A,2009-05-20,-5Wtp9p0jFkAy-eioIbfuQ,1,_xf2ECTRftPV4bzK4mGYEg,0,3,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,1tkeiIa-daD8LbM6mHm_9A,2014-01-02,VCNBsxepC6uWgREdLvhsdQ,1,RvweNJFVkR3ttkWsIBy7nQ,0,0,3
2008-03-01,3,1,1,1,3,4,8,3,4,?,3.21,144,12,45,?,58,?,5,260,zOc8lbjViUZajbY7M0aUCQ,2009-09-03,LFmGd7MWHPdXxx0MqNc1Eg,3,_xf2ECTRftPV4bzK4mGYEg,0,0,1
2008-03-01,3,1,1,1,3,4,8,3,4,?,3.21,144,12,45,?,58,?,5,260,zOc8lbjViUZajbY7M0aUCQ,2010-02-17,k-BRt793-4V9GSBSQsOIVw,4,_xf2ECTRftPV4bzK4mGYEg,2,0,1
2010-10-01,?,?,?,?,?,0,?,?,?,?,4.31,16,?,1,?,0,?,?,15,zOc8lbjViUZajbY7M0aUCQ,2010-10-06,DwiXg11ZgnlF4GAfQ0yDuw,5,LVW_8tSvxMgIOaTeOvtteA,0,0,1
2008-03-01,3,1,1,1,3,4,8,3,4,?,3.21,144,12,45,?,58,?,5,260,UgjVZTSOaYoEvws_lAP_Dw,2010-02-20,GYpZ9dPzO3vqrr1lXcXi8g,3,_xf2ECTRftPV4bzK4mGYEg,0,0,1
2008-05-01,12,3,?,?,3,3,2,1,5,?,3.6,132,8,138,?,123,?,2,297,77ESrCo7hQ96VpCWWdvoxg,2008-06-16,0Id-TIObT-nkTFn8qxtFVg,4,uSlKnryLlnD3mvmG6DIyCg,0,0,1
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,9brW55Vzyi3ItboHWfoepg,2013-07-30,fkFP5xIO9x7EwptpRcdAnQ,5,OtpHvQFGbZ4sONaQAXankg,0,1,1
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,x7pStpT09Tdc8d7oRU0Tmw,2014-02-27,PeKAIOslEcZjMCUMum3Nxg,4,RvweNJFVkR3ttkWsIBy7nQ,0,0,0
2008-05-01,12,3,?,?,3,3,2,1,5,?,3.6,132,8,138,?,123,?,2,297,ShEYKerTwb2LSORE5o_s7A,2008-10-06,8jbcxyJaw7iO2WX9-aMkig,4,uSlKnryLlnD3mvmG6DIyCg,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,KW6HejC-67KSL9J8Cz1dSw,2012-03-14,Nbh-oU01y_xG8ADSajQQpQ,2,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,3jpKGDkFrCHpjEYVEgcG0A,2014-02-27,5kss6UrkZtfo7zgD8ntIDQ,3,RvweNJFVkR3ttkWsIBy7nQ,0,0,0
2008-05-01,12,3,?,?,3,3,2,1,5,?,3.6,132,8,138,?,123,?,2,297,c5awCF5eu0ZkxUf_i94uPA,2008-06-04,CQh-bhTWVI2xqzcUjjBENA,3,uSlKnryLlnD3mvmG6DIyCg,1,1,1
2011-09-01,?,?,?,?,?,0,?,?,?,1,3.32,56,2,12,?,12,?,?,64,c5awCF5eu0ZkxUf_i94uPA,2011-11-23,bPjCHX_09QX5mqtMr5C1sA,1,XmSPy_RTZArCirAqWsVP6w,0,0,1
2008-05-01,12,3,?,?,3,3,2,1,5,?,3.6,132,8,138,?,123,?,2,297,xbJ9tdGbcVJIUkNgHSCwZQ,2008-06-27,86-dCOqgEn-Qf-9cK8H4HQ,3,uSlKnryLlnD3mvmG6DIyCg,1,0,4
2011-09-01,?,?,?,?,?,0,?,?,?,1,3.32,56,2,12,?,12,?,?,64,xbJ9tdGbcVJIUkNgHSCwZQ,2012-12-17,3jaFh0snrkpOv9qMpEJHMw,2,XmSPy_RTZArCirAqWsVP6w,0,0,2
2007-08-01,?,?,?,?,?,1,?,?,?,?,2.95,110,?,16,?,136,?,?,120,koRLvzIl-4fCybOIdk56jA,2007-08-22,UjV1OQSB0g5TJkdDD53_Gw,3,bDk2XvjJlK8fsiL6C1HpEg,0,0,0
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,koRLvzIl-4fCybOIdk56jA,2009-08-14,ENQgulGSN9rYU9BlCtKM4Q,3,ZYaumz29bl9qHpu-KVtMGA,1,1,2
2011-12-01,?,?,?,?,?,0,?,?,?,?,4.68,19,2,2,?,2,?,?,6,koRLvzIl-4fCybOIdk56jA,2012-02-19,Y9xfpGSJPZywoL3VMZ0AaA,5,Jv6lq527bHVW1EbrqzZXag,0,0,1
2012-02-01,?,?,?,?,?,0,?,?,?,?,3.81,16,?,0,?,2,?,?,13,koRLvzIl-4fCybOIdk56jA,2012-07-15,KAtPlJ8FwQ1fGiLSiBWwEQ,3,6ViJPCbqIAIq5HPy7anIEw,0,0,2
2011-10-01,8,1,?,?,6,1,8,5,7,?,4.15,75,20,55,?,23,1,1,100,koRLvzIl-4fCybOIdk56jA,2012-12-17,QIQD9mAIJi3-dPC-mHBTbQ,3,SEJWhA6MRIavK4b3pGxwTg,0,0,3
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,ckLRf3lYn9DxmNxd-mu2yA,2014-02-27,tbTwUKiF_JCscN9M4DDdXg,4,RvweNJFVkR3ttkWsIBy7nQ,0,0,0
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,YaaQx4qt1f36iFT4TWivAw,2013-08-29,5oLxygfaHo2dMf9dbRxc4w,4,OtpHvQFGbZ4sONaQAXankg,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,X47o6R2rWiqGqvBtC7VS3Q,2011-12-08,fwCAxVEw2tUfaUVHjm6jow,3,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2011-09-01,?,?,?,?,?,0,?,?,?,1,3.32,56,2,12,?,12,?,?,64,lN-5-YTsaJr_IByyA476iw,2012-10-07,7zjl4E03UkumFv531Prn9g,4,XmSPy_RTZArCirAqWsVP6w,0,0,2
2005-03-01,1,1,4,?,4,1,1,1,4,1,3.59,180,17,76,?,198,?,2,177,IEmqrFe96NOhU07TA0rZdw,2008-11-21,7UaHtW_waxGwPxWn8rkZvA,2,8ITVDdfK07owxCA1x878Vw,1,0,2
2008-04-01,?,?,?,?,2,0,?,?,?,?,3.41,16,1,1,?,13,?,?,23,LOp0ciu7XhZwTqZUWG8qCw,2012-01-10,-zQEKwMLEqCpRvlc8tyUYA,5,4d1HPQHoQnqS8uoZcDLUDg,0,0,0
2008-03-01,3,1,1,1,3,4,8,3,4,?,3.21,144,12,45,?,58,?,5,260,JfBxZQCRtPoNewr6QM8Hng,2009-09-04,gV7ngx5fxk-yx7OyUPoX9w,3,_xf2ECTRftPV4bzK4mGYEg,0,0,0
2007-08-01,?,?,?,?,?,1,?,?,?,?,2.95,110,?,16,?,136,?,?,120,G1qUGBNYNS220jKlPAlFsA,2007-08-22,Kg_Pwpif-TqXkQ_-orS1lw,3,bDk2XvjJlK8fsiL6C1HpEg,0,0,1
2011-09-01,?,?,?,?,?,0,?,?,?,1,3.32,56,2,12,?,12,?,?,64,oJUAJ6uqMbFYJjtPjanjRg,2013-01-10,-rw4HdlaykQlx_Hu4T7WxA,2,XmSPy_RTZArCirAqWsVP6w,1,0,1
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,6oDZ78JiSKjXVLcurCpnhw,2010-12-04,DRrtTDk74hAmnEeswaOsog,3,-hwN2juKYn-KTxa2WBYLnw,0,0,1
2011-10-01,8,1,?,?,6,1,8,5,7,?,4.15,75,20,55,?,23,1,1,100,q8fD82us6uuGufvI44NoAg,2013-06-17,bd0O0uPzzeNnoIRFhXMp1w,3,SEJWhA6MRIavK4b3pGxwTg,0,0,0
2011-02-01,5,?,?,?,1,2,2,2,4,?,4.47,45,47,2,?,5,1,1,23,q8fD82us6uuGufvI44NoAg,2013-07-11,5qdfpFsBQ2iKFrlQSsHQwg,3,6MYEMoBDkhNj76KA_hzEyw,0,0,0
2008-09-01,42,2,2,1,21,7,19,33,38,2,3.67,124,60,142,?,85,2,7,231,Nj0vQjUYjaa7qbvZlEr2jQ,2011-09-05,bDrbT7bJHQTnPtoMv51NYw,4,_ohPF8fo5ifWiMOrEPrC8Q,0,0,2
2011-09-01,?,?,?,?,?,0,?,?,?,1,3.32,56,2,12,?,12,?,?,64,Nj0vQjUYjaa7qbvZlEr2jQ,2011-09-10,1FYSmGQbXdq9F_8PDPflRg,2,XmSPy_RTZArCirAqWsVP6w,0,0,2
2011-09-01,?,?,?,?,?,0,?,?,?,1,3.32,56,2,12,?,12,?,?,64,ugGTR2EvJ0c_-TpMS1LSNw,2012-09-18,EvDGfPR9okPcMQUufa3Q2A,4,XmSPy_RTZArCirAqWsVP6w,0,0,0
2008-05-01,12,3,?,?,3,3,2,1,5,?,3.6,132,8,138,?,123,?,2,297,wVFxEPUy0Pcjr4GI5Cbr4Q,2008-05-20,cHa83FqCiFIgFs5V8USCnA,2,uSlKnryLlnD3mvmG6DIyCg,0,0,0
2008-05-01,12,3,?,?,3,3,2,1,5,?,3.6,132,8,138,?,123,?,2,297,Wn8NhS-L1ck6jbTjX88Kkg,2009-12-01,_5vl03NV9QJCBTGARM359A,4,uSlKnryLlnD3mvmG6DIyCg,1,1,2
2006-10-01,10,4,6,?,6,9,10,6,11,1,3.61,403,35,137,1,140,1,2,432,Wn8NhS-L1ck6jbTjX88Kkg,2009-12-07,Avv0Jd_0CpglgqDEoTJitw,5,aYhKsAUQaaRGgdgcZC5XAw,0,0,1
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,bMnr4RK5HEFvpuuxB5xRoA,2008-11-28,Rh-3nw36s6mSNK4Mr5iTug,4,ZYaumz29bl9qHpu-KVtMGA,1,4,1
2011-10-01,6,?,3,?,5,3,4,3,10,?,3.98,217,7,50,2,27,?,?,195,uyp8kpTXKfKXvAB8HdJSAA,2011-12-09,7snrcq5LynFLL6lThn9Tdw,4,cBBarVpwP94MsS63W4KKZg,0,0,0
2011-10-01,6,?,3,?,5,3,4,3,10,?,3.98,217,7,50,2,27,?,?,195,uyp8kpTXKfKXvAB8HdJSAA,2013-02-26,M1lAG0Ypyen5DN-meEotAw,4,cBBarVpwP94MsS63W4KKZg,0,0,1
2011-02-01,?,1,?,?,?,1,?,?,?,?,4.06,44,8,1,?,7,?,?,15,3zD6rxB92Mr0jb-LoYFFWw,2013-02-17,kH-FTmFytW9IDZProzh5xQ,2,q2_xNGF6nhsOoD2NpOa5dg,0,0,2
2009-03-01,1,1,?,?,?,3,1,?,3,?,4.03,101,64,24,?,14,1,?,67,NDAxF0_RCZBQedVO_d5WnA,2010-09-25,_0G7KGx5ZP8gEwknrzT68A,2,p4ySEi8PEli0auZGBsy6gA,0,0,0
2012-10-01,?,?,?,?,?,0,1,?,?,?,3.8,5,?,0,?,0,?,?,0,eptljN50_4BpIwc2Op_A_A,2012-11-03,HR93RIpXdPJYIO638zoIGg,4,WsGQfLLy3YlP_S9jBE3j1w,0,0,0
2011-10-01,8,1,?,?,6,1,8,5,7,?,4.15,75,20,55,?,23,1,1,100,eptljN50_4BpIwc2Op_A_A,2013-01-10,F9nfJjFCBNyvgVIj-i_f5Q,5,SEJWhA6MRIavK4b3pGxwTg,1,0,0
2009-03-01,1,1,?,?,?,3,1,?,3,?,4.03,101,64,24,?,14,1,?,67,yV-eB-pQVeWE7W-WPC8BUg,2014-05-07,bQcTBQShpFB7n8jVZBnJEg,5,p4ySEi8PEli0auZGBsy6gA,0,0,0
2010-04-01,?,?,?,?,?,1,?,?,?,?,4.78,21,2,1,?,1,?,?,14,Bw0_JDQnZeYf-2xTCpVEHA,2011-12-17,2OyILczlEW7vlxcHU0-J1w,5,u5xcw6LCnnMhddoxkRIgUA,0,0,1
2008-04-01,17,3,?,?,2,7,3,5,8,1,3.7,86,15,119,?,157,2,5,185,22UfD-4PEOgXTr6sev5McQ,2012-08-03,NC3rltnqSCSozS9H9gMjiw,5,_cOXx98-ZiOgxjib-ZdYGA,0,0,0
2010-04-01,?,?,?,?,?,1,?,?,?,?,4.78,21,2,1,?,1,?,?,14,O_Pu4mKGOqQVlmH07Zbnhg,2010-12-04,ToX3X3xjrvk7afEvI_Ragw,4,u5xcw6LCnnMhddoxkRIgUA,0,0,0
2012-04-01,?,?,?,?,?,0,?,?,?,?,4,12,?,0,?,0,?,?,5,O_Pu4mKGOqQVlmH07Zbnhg,2012-04-29,dhorA4Eoq7UCZbd-u7OV5A,1,L5kqM35IZggaPTpQJqcgwg,0,0,0
2012-04-01,?,?,?,?,?,0,?,?,?,?,4,12,?,0,?,0,?,?,5,HGzdDbukK8RJEc623kLz5Q,2012-04-29,VV-dvISf6iMUB7P0rMLsRw,5,L5kqM35IZggaPTpQJqcgwg,0,0,0
2011-07-01,15,4,4,1,26,4,31,17,32,?,3.61,336,20,316,1,207,?,2,737,jpxlSFhdrtbNyxS6vB036A,2013-08-17,AuwG2QKKmcz14rHzOzdwcA,3,bfww9ItvUBeRsFQ4UD4eaw,0,0,0
2009-07-01,?,?,?,?,?,2,?,?,?,?,4.12,8,14,1,?,0,?,?,6,0ilWo2kWlmP_Nv-P2rcNOA,2009-07-28,G5SNbdhxsT6IjwD7Znwzzw,5,ae-liuNOw35td5AU8uOG6A,0,0,0
2009-07-01,1,?,?,?,?,2,1,1,?,?,3.36,43,?,7,?,7,?,?,50,0ilWo2kWlmP_Nv-P2rcNOA,2009-08-26,5aUbsln7YwUuF2LmZrwTNg,4,dRko0-SaRcSaP5gR-5uxuA,0,0,0
2008-07-01,?,?,?,?,?,1,?,?,?,?,4.5,8,1,3,?,4,?,?,5,oX6KamASYXnMIe5kpVhezw,2008-07-07,HUknZzW_qOuXz84tksY3_Q,4,zvNimI98mrmhgNOOrzOiGg,0,0,1
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,oX6KamASYXnMIe5kpVhezw,2014-06-11,sV-bopaZaIVM0z_MwReESQ,4,RvweNJFVkR3ttkWsIBy7nQ,0,0,0
2010-01-01,1,?,?,?,2,3,1,1,1,?,3.99,75,13,43,1,46,?,1,159,NxxplxNZnrNEYXHTgv9h8g,2010-06-19,3MmDdDrIvlggA4zc7c91Tg,5,kj18hvJRPLepZPNL7ySKpg,0,0,0
2009-03-01,1,1,?,?,?,3,1,?,3,?,4.03,101,64,24,?,14,1,?,67,S4TWo9X6b3gU6uucj4JN3g,2009-07-20,DuFDzvtLcRql_XU-KB_WNA,4,p4ySEi8PEli0auZGBsy6gA,0,0,0
2009-07-01,1,?,?,?,?,2,1,1,?,?,3.36,43,?,7,?,7,?,?,50,S4TWo9X6b3gU6uucj4JN3g,2010-07-27,cIzFt5mXGQ4_MYj3qrHPjQ,4,dRko0-SaRcSaP5gR-5uxuA,0,0,0
2009-05-01,?,?,?,?,?,0,1,?,?,?,3.18,27,1,1,?,8,?,?,51,xZwaUcrFMSY1O9dK2dAUpA,2009-06-12,RwdXbb1sgG6cDzDKb9qSlw,4,awmiM7bsZZLv_WgiTXgRbw,0,0,0
2008-05-01,12,3,?,?,3,3,2,1,5,?,3.6,132,8,138,?,123,?,2,297,qQvpS262VPEHKZvM6j5uhQ,2008-10-02,dHtI9zahZU8Xs1Bgr94ICA,2,uSlKnryLlnD3mvmG6DIyCg,0,0,2
2008-03-01,3,1,1,1,3,4,8,3,4,?,3.21,144,12,45,?,58,?,5,260,qQvpS262VPEHKZvM6j5uhQ,2010-09-01,_OPkx3-k_BtXZXja4_MA0A,2,_xf2ECTRftPV4bzK4mGYEg,1,1,1
2011-09-01,?,?,?,?,?,0,?,?,?,1,3.32,56,2,12,?,12,?,?,64,qQvpS262VPEHKZvM6j5uhQ,2013-01-23,YoBkjcV5EwgFnA-Uias8Aw,3,XmSPy_RTZArCirAqWsVP6w,0,0,0
2013-06-01,?,?,?,?,?,0,?,?,?,?,3.33,4,?,0,?,0,?,?,2,qQvpS262VPEHKZvM6j5uhQ,2013-09-07,S3f_7m8sodnfol_gYFSkxQ,2,BY9Eyuam4yTP4J2G0jHIyg,0,0,0
2010-10-01,3,1,2,?,3,2,5,1,2,?,3.9,65,1,16,?,4,?,1,59,qQvpS262VPEHKZvM6j5uhQ,2013-11-15,BbywIQGfSn_ocLLAU3PYvw,3,reI1yQImDR-1a55zVZZPHQ,0,0,1
2007-08-01,?,?,?,?,?,1,?,?,?,?,2.95,110,?,16,?,136,?,?,120,1hBOR97oX5Xph3J8Tdob7w,2007-08-20,0024scpV5PUuHEnUoXa7IQ,1,bDk2XvjJlK8fsiL6C1HpEg,0,1,0
2006-10-01,10,4,6,?,6,9,10,6,11,1,3.61,403,35,137,1,140,1,2,432,1hBOR97oX5Xph3J8Tdob7w,2008-05-25,1auS_I5Ii-nDoj1os4tyNw,2,aYhKsAUQaaRGgdgcZC5XAw,1,1,1
2009-07-01,1,?,?,?,?,2,1,1,?,?,3.36,43,?,7,?,7,?,?,50,1hBOR97oX5Xph3J8Tdob7w,2009-08-26,WDCUR5LCp67AW6_-OzvVJQ,1,dRko0-SaRcSaP5gR-5uxuA,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,1hBOR97oX5Xph3J8Tdob7w,2012-05-25,4PUmcn16sr7-K1eyH9Putw,1,-hwN2juKYn-KTxa2WBYLnw,0,3,2
2007-08-01,?,?,?,?,?,1,?,?,?,?,2.95,110,?,16,?,136,?,?,120,ybkWtM1ZnT2ewuquj3A9KQ,2007-08-22,vsCTh6z7MkOBiVDB1g8z3Q,3,bDk2XvjJlK8fsiL6C1HpEg,0,0,1
2008-07-01,1,2,1,2,7,3,5,8,3,?,3.64,41,8,35,?,15,?,1,120,ybkWtM1ZnT2ewuquj3A9KQ,2013-08-07,1B6DCdyzGLhVtXdHwFwg2A,3,13XTZwRHFLGjAdpN3YCm5Q,1,0,1
2008-09-01,42,2,2,1,21,7,19,33,38,2,3.67,124,60,142,?,85,2,7,231,f5ntGOT9_0pCdeUaUVi9cg,2013-02-13,duDCYfm6C6FSpy7b8-b1qw,2,_ohPF8fo5ifWiMOrEPrC8Q,0,0,2
2009-03-01,1,1,?,?,?,3,1,?,3,?,4.03,101,64,24,?,14,1,?,67,0FdNeZAx-afgg8HV9oyqSw,2009-04-22,H9npQDdej7vHqx9s4JQTfg,3,p4ySEi8PEli0auZGBsy6gA,0,0,0
2008-03-01,3,1,1,1,3,4,8,3,4,?,3.21,144,12,45,?,58,?,5,260,YSXuWnwzfC7EN2ZMB_A2Ng,2008-07-06,wzP0zU5igNnJP0-679hH8Q,2,_xf2ECTRftPV4bzK4mGYEg,0,0,2
2008-05-01,12,3,?,?,3,3,2,1,5,?,3.6,132,8,138,?,123,?,2,297,cpGv6ES2hzPCtCUQgipwXw,2008-06-27,cgQ4qPIkk3VmVhUc-CgyRg,5,uSlKnryLlnD3mvmG6DIyCg,3,1,3
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,cpGv6ES2hzPCtCUQgipwXw,2008-10-17,fwO-CPsGR3q0UTHxIAPvxA,1,ZYaumz29bl9qHpu-KVtMGA,2,3,3
2008-07-01,?,?,?,?,?,1,?,?,?,?,4.5,8,1,3,?,4,?,?,5,cpGv6ES2hzPCtCUQgipwXw,2009-02-13,0K4d-t3n3VS721A8yDaAEg,5,zvNimI98mrmhgNOOrzOiGg,0,0,2
2012-05-01,1,?,?,?,1,1,?,?,?,?,3.8,15,?,3,?,1,?,?,7,cpGv6ES2hzPCtCUQgipwXw,2014-02-09,0zEuMMltEqR6fRMrezybLg,4,iKBS0S0l_PZ_iEaKw8W9bA,0,0,0
2006-10-01,10,4,6,?,6,9,10,6,11,1,3.61,403,35,137,1,140,1,2,432,wPidHd5FxspPRgVqdEQ-Xw,2007-12-27,24dvNnygrsG0lIP4PRibIQ,3,aYhKsAUQaaRGgdgcZC5XAw,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,wPidHd5FxspPRgVqdEQ-Xw,2012-11-02,Y5hZUa7csY0oM3nxaFx-1A,2,-hwN2juKYn-KTxa2WBYLnw,0,1,0
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,wPidHd5FxspPRgVqdEQ-Xw,2013-08-07,LlK1KNH-C9x95_UA5g8NiA,3,OtpHvQFGbZ4sONaQAXankg,1,0,0
2012-05-01,1,?,?,?,1,1,?,?,?,?,3.8,15,?,3,?,1,?,?,7,wPidHd5FxspPRgVqdEQ-Xw,2014-02-15,L8E5pd8E8c6QIm8-80ImjA,4,iKBS0S0l_PZ_iEaKw8W9bA,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,pSiRWeCqs7a1xvS9ycLoTQ,2014-01-15,719-h8u4BFgZHF2jORQxrA,3,RvweNJFVkR3ttkWsIBy7nQ,1,0,0
2008-03-01,3,1,1,1,3,4,8,3,4,?,3.21,144,12,45,?,58,?,5,260,QF14BFUVHRODxGNVflgm3A,2009-03-02,tVihf5G8I0yNzdgntgoZeQ,4,_xf2ECTRftPV4bzK4mGYEg,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,QF14BFUVHRODxGNVflgm3A,2011-03-06,8sateabad7g2sH0rsPIqMw,3,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2008-02-01,129,10,?,13,10,5,88,94,143,6,3.48,91,53,115,8,142,11,110,160,5TQQy_x_ArR3_5L5L0fFVQ,2009-03-08,f2gI3HkMmYHE0No-ODZ_IA,2,TCqjsTEPFLfjdCxI2Zq1WQ,0,1,0
2006-10-01,10,4,6,?,6,9,10,6,11,1,3.61,403,35,137,1,140,1,2,432,R6ojvMJvskHGBbtednMQ1g,2010-02-27,WY_CFaqJWdc1KjStxf32jA,5,aYhKsAUQaaRGgdgcZC5XAw,0,0,1
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,-52nir13iFnSMdBew674HA,2013-12-07,3N0V-IcS8QJN7DgEGDDLTQ,3,RvweNJFVkR3ttkWsIBy7nQ,1,0,2
2007-08-01,?,?,?,?,?,1,?,?,?,?,2.95,110,?,16,?,136,?,?,120,oudTF4EN_C8thENGiTQf-w,2007-08-22,P_cP6usoV8Jk2nZ_BrgQaQ,3,bDk2XvjJlK8fsiL6C1HpEg,1,1,0
2008-07-01,1,2,1,2,7,3,5,8,3,?,3.64,41,8,35,?,15,?,1,120,JFxTRyDQ-JhyMnDBVFzHLw,2009-05-11,ZKhDYI2mMnepGZidYx5_Rg,4,13XTZwRHFLGjAdpN3YCm5Q,0,0,0
2007-08-01,?,?,?,?,?,1,?,?,?,?,2.95,110,?,16,?,136,?,?,120,JdCFcgw4yk4M1ZRhAhBIag,2007-08-22,8nDrqFXCprHo_BHMKgo5ag,3,bDk2XvjJlK8fsiL6C1HpEg,0,1,0
2008-04-01,17,3,?,?,2,7,3,5,8,1,3.7,86,15,119,?,157,2,5,185,JdCFcgw4yk4M1ZRhAhBIag,2014-02-15,G9A9BxMo70HS33-UNEnttg,4,_cOXx98-ZiOgxjib-ZdYGA,0,0,0
2008-05-01,12,3,?,?,3,3,2,1,5,?,3.6,132,8,138,?,123,?,2,297,wls7FRMgIn8VlK1ji5Ms5g,2008-06-23,0sSaYsamhQr6waqmD4ebog,4,uSlKnryLlnD3mvmG6DIyCg,1,0,2
2007-08-01,?,?,?,?,?,1,?,?,?,?,2.95,110,?,16,?,136,?,?,120,v5a-Mj4eO1E--HmgwEWo7A,2007-08-20,VBWJuNRNP1pKgsmHcCW4Bg,3,bDk2XvjJlK8fsiL6C1HpEg,0,2,0
2011-10-01,8,1,?,?,6,1,8,5,7,?,4.15,75,20,55,?,23,1,1,100,HTplzElel_F_U_qhWuDKdg,2013-04-02,1x0bY7CSfGP1r1zAoX3NyA,4,SEJWhA6MRIavK4b3pGxwTg,1,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,HTplzElel_F_U_qhWuDKdg,2013-12-07,JYDyMx59ZQr9zG8-_Xt9GQ,4,RvweNJFVkR3ttkWsIBy7nQ,5,0,6
