@relation userReviews

@attribute user.yelping_since string
@attribute user.compliments.plain numeric
@attribute user.compliments.more numeric
@attribute user.elite numeric
@attribute user.compliments.cute numeric
@attribute user.compliments.writer numeric
@attribute user.fans numeric
@attribute user.compliments.note numeric
@attribute user.compliments.hot numeric
@attribute user.compliments.cool numeric
@attribute user.compliments.profile numeric
@attribute user.average_stars numeric
@attribute user.review_count numeric
@attribute user.friends numeric
@attribute user.votes.cool numeric
@attribute user.compliments.list numeric
@attribute user.votes.funny numeric
@attribute user.compliments.photos numeric
@attribute user.compliments.funny numeric
@attribute user.votes.useful numeric
@attribute review.business_id string
@attribute review.date string
@attribute review.review_id string
@attribute review.stars numeric
@attribute review.user_id string
@attribute review.votes.cool numeric
@attribute review.votes.funny numeric
@attribute review.votes.useful numeric

@data
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,WuFqL5uURZwfootmgAMCyA,2012-09-12,Lly3MinvFJNbe_TSjkn3OA,2,RvweNJFVkR3ttkWsIBy7nQ,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,f0gIqoBYj7GKOh6Icl8vAg,2010-11-14,tjv6r4OnoSCTvUjCyK6_Hw,2,-hwN2juKYn-KTxa2WBYLnw,0,0,1
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,f0gIqoBYj7GKOh6Icl8vAg,2011-08-15,KvBO0dVcOqcH61vDPE_3gg,2,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,eMnFm6h_rzraY1OflB-npw,2008-08-27,0VpaQWhb8Ho-J5q9sJ1v3A,5,ZYaumz29bl9qHpu-KVtMGA,3,2,3
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,eMnFm6h_rzraY1OflB-npw,2010-11-30,PwPswiz-xlwaCz46R72xxg,5,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,eMnFm6h_rzraY1OflB-npw,2013-08-03,hzPsBl5Jul31lj5YHPuUCw,5,OtpHvQFGbZ4sONaQAXankg,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,o8tByeItJvauPe3ro4C-Jw,2012-10-13,tbEoFzqhvPnk7t_ETWICPw,2,-hwN2juKYn-KTxa2WBYLnw,0,0,1
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,o8tByeItJvauPe3ro4C-Jw,2014-06-11,EebaaSQqzfpNDo9kKKv_WQ,3,RvweNJFVkR3ttkWsIBy7nQ,1,0,1
2008-10-01,1,1,1,?,2,2,?,?,3,?,3.88,79,?,22,?,12,?,?,72,W4cHF12due10J7xevvjvPw,2008-10-20,Dh3fGFUkUjdVoOjg2i15nQ,3,qOYI9O0ecMJ9VaqcM9phNw,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,hEVQ4Zumf0QLKJXBpx2qEQ,2011-04-09,GyHLPOh_rgqedXrod348Tw,3,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,hEVQ4Zumf0QLKJXBpx2qEQ,2013-12-27,i-z86I0h__filMHuoBq0jg,1,-hwN2juKYn-KTxa2WBYLnw,0,0,1
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,CshTEcwHhtL7uxs888cLzA,2010-11-14,KyGwouVtTsyQmjnOvvLO_Q,1,-hwN2juKYn-KTxa2WBYLnw,0,0,3
2010-02-01,13,?,2,?,12,3,4,11,8,?,4.33,77,29,93,?,33,?,?,143,CshTEcwHhtL7uxs888cLzA,2013-03-13,q_1elqXvzACkrXVexkDpRA,3,EEYwj6_t1OT5WQGypqEPNg,0,0,0
2011-05-01,416,10,4,?,101,44,107,102,284,1,3.49,1296,65,1191,3,1892,50,168,2152,tbTc7094zwIYAtU-0NkU4w,2014-05-12,JTeqU_UVmGfQI8JtmtihBw,3,zvJCcrpm2yOZrxKffwGQLA,2,2,2
2011-05-01,416,10,4,?,101,44,107,102,284,1,3.49,1296,65,1191,3,1892,50,168,2152,tFU2Js_nbIZOrnKfYJYBBg,2012-01-19,DrNl2sTnOTJ4CdRPFcdJfw,4,zvJCcrpm2yOZrxKffwGQLA,0,1,0
2009-03-01,1,1,?,?,?,3,1,?,3,?,4.03,101,64,24,?,14,1,?,67,gTjmN2S00zbXSpH3HOZgVQ,2010-09-25,4BZ3Bk6ieJQv2jykaeotHA,4,p4ySEi8PEli0auZGBsy6gA,1,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,WhBxWYRj6rycigYqdXY9cA,2010-10-19,1kJxgfmax6IpLksgMKvDkA,4,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,WhBxWYRj6rycigYqdXY9cA,2011-03-26,jZl8bfUKHBwgk828FOC8Hw,4,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,WhBxWYRj6rycigYqdXY9cA,2011-06-09,WIdMpuSfqnIIM6W86zWIAQ,4,RvweNJFVkR3ttkWsIBy7nQ,0,0,2
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,WhBxWYRj6rycigYqdXY9cA,2011-07-01,4A205Wdjy0I_KeEqPudFmQ,5,-hwN2juKYn-KTxa2WBYLnw,0,1,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,HcYgayvViHr6GneVeeM0kg,2011-03-06,Zj5CznZStjXryo9yQTgLcg,5,-hwN2juKYn-KTxa2WBYLnw,1,0,0
2010-02-01,13,?,2,?,12,3,4,11,8,?,4.33,77,29,93,?,33,?,?,143,lYtEUImN4UeqRiDblcbmkw,2012-01-09,EEIRUALRgKbihcg51fMQoQ,4,EEYwj6_t1OT5WQGypqEPNg,2,0,1
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,lYtEUImN4UeqRiDblcbmkw,2013-07-11,BYRcCawefPS34lUrtUTFCQ,5,OtpHvQFGbZ4sONaQAXankg,3,0,2
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,SkHb1w-oNPW1hHlzgLb9ew,2013-04-17,ma2ZzttUdKZq3-AY_3hcbw,2,RvweNJFVkR3ttkWsIBy7nQ,0,0,0
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,OFBJtqWGSx6n6CchtVmoRw,2014-07-13,rFnYBVJPjc7FjmU-4uerqA,4,jE5xVugujSaskAoh2DRx3Q,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,mU57qypB4nLScxgowHNEUA,2009-05-26,sooDc4tp6cSBDHU0e6SIbQ,1,RvweNJFVkR3ttkWsIBy7nQ,0,0,0
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,FHqwLwpLjUjeLP-IdG_o_w,2009-09-07,NPPVQyr252rOIOz_YzfZeA,4,ZYaumz29bl9qHpu-KVtMGA,2,2,4
2010-07-01,?,?,?,?,?,0,?,?,1,?,3.17,29,1,7,?,27,?,?,62,FHqwLwpLjUjeLP-IdG_o_w,2010-08-23,wXE5U7UndSAt_y8uS1H4WQ,3,MPKMK36Xp0GuaWaXlUwZ8Q,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,FHqwLwpLjUjeLP-IdG_o_w,2011-02-19,z0Eja_xSTZvDPuUDsJQjng,3,-hwN2juKYn-KTxa2WBYLnw,0,0,1
2010-02-01,13,?,2,?,12,3,4,11,8,?,4.33,77,29,93,?,33,?,?,143,FHqwLwpLjUjeLP-IdG_o_w,2012-08-22,BHBA7f225llDQxEoTBW8qA,2,EEYwj6_t1OT5WQGypqEPNg,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,FHqwLwpLjUjeLP-IdG_o_w,2013-03-20,dMN8PUEBSrJX35bRakGVUQ,4,RvweNJFVkR3ttkWsIBy7nQ,3,4,4
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,fjaMSLUCjCFKdFgq5QiFkA,2008-07-10,40oLMrWtsfA39zKnzgmBvg,5,ZYaumz29bl9qHpu-KVtMGA,1,0,2
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,fjaMSLUCjCFKdFgq5QiFkA,2009-03-12,OLWECoCSsXSr1LS-VhQj8A,5,ZYaumz29bl9qHpu-KVtMGA,2,2,4
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,LTH49EEOLJdpQt87K12Xgg,2010-11-30,Ogh8SUiUiLJkRkJibg7IEw,4,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,87D1pIZ2UDbYL9NdHBUtoQ,2010-10-19,YI-LPUW9smLVwEiQKatiTA,3,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2010-07-01,?,?,?,?,?,0,?,?,1,?,3.17,29,1,7,?,27,?,?,62,cZr9IrNzMydiMT9tdtCGtA,2010-08-23,2jTSuI7Due-Mv9LwXz3fnQ,3,MPKMK36Xp0GuaWaXlUwZ8Q,0,0,0
2010-07-01,?,?,?,?,?,0,?,?,1,?,3.17,29,1,7,?,27,?,?,62,cZr9IrNzMydiMT9tdtCGtA,2011-08-15,sXJhrk6iF9LpAse6t_OLSw,2,MPKMK36Xp0GuaWaXlUwZ8Q,0,2,1
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,0PMsO7yf9VkOrIig6WCmdw,2011-09-22,yzdlIvpN0KCple15-kfG8g,5,-hwN2juKYn-KTxa2WBYLnw,0,0,1
2009-03-01,1,1,?,?,?,3,1,?,3,?,4.03,101,64,24,?,14,1,?,67,nQK95GJD_KB-bc_g14bD9g,2009-07-20,fozlHN0I40dBUuDrDW2vNg,4,p4ySEi8PEli0auZGBsy6gA,2,0,0
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,ABrSt3fsirLrUYNVrD3fbQ,2014-01-02,zIyzHuUuadsMfyZovhTEeg,3,jE5xVugujSaskAoh2DRx3Q,0,0,1
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,EWMwV5V9BxNs_U6nNVMeqw,2014-01-02,XwZpvDc4q6846IZO9BY33Q,3,jE5xVugujSaskAoh2DRx3Q,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,9vcPZJKD46IkBlFuU4Z-Dg,2011-10-28,U-QiAtrbnfbex_n20oRxkg,4,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,x4L42igQPv4TFlqGR2Wthg,2014-01-04,JFuYN3gRt1TjNEe9oWeuOw,4,jE5xVugujSaskAoh2DRx3Q,0,0,0
2011-05-01,416,10,4,?,101,44,107,102,284,1,3.49,1296,65,1191,3,1892,50,168,2152,iXA8Y2bzvZo8MjALfZxrIg,2014-05-08,g0j4fDdCZgaPR5F3iqgNhg,2,zvJCcrpm2yOZrxKffwGQLA,1,0,1
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,ygFtI71WLsC49NcuBuRrRg,2008-07-03,BIX4NRHYPBPpX7VOq5vk_A,5,ZYaumz29bl9qHpu-KVtMGA,2,1,2
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,ygFtI71WLsC49NcuBuRrRg,2013-04-23,5Rz0BGN1-6_SB11jJ1RSMw,2,RvweNJFVkR3ttkWsIBy7nQ,2,0,2
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,Aio5aGXkf0aEeGCcSpWkRg,2009-08-14,Rx5xt2b8XK2xaLdcnSYlww,1,ZYaumz29bl9qHpu-KVtMGA,2,2,5
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,ocBn5aTkPzIspEW_16_uMQ,2010-11-20,LdvcQrYzAMDpBe7uUoeQ7g,2,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,5FLRsYrT6w2VSDvQDhphXg,2009-05-26,imyh-ViOv51cZb7oCIFIlg,4,RvweNJFVkR3ttkWsIBy7nQ,0,0,0
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,ppeTb_JfnAbO200zcTgNMw,2013-09-19,iUj5bMGI7xN18R73XtJ6HA,5,OtpHvQFGbZ4sONaQAXankg,5,0,5
2010-02-01,13,?,2,?,12,3,4,11,8,?,4.33,77,29,93,?,33,?,?,143,ppeTb_JfnAbO200zcTgNMw,2013-12-08,uK8WrzhuIPtpBhkvlFHR_Q,5,EEYwj6_t1OT5WQGypqEPNg,3,0,3
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,Ez2MFsVT5lJZ05yvK_0AXQ,2013-12-20,lzaVAxGEP6TEMZfrHinprA,4,jE5xVugujSaskAoh2DRx3Q,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,ckliJ8meY4ZMF6aQUb8PYw,2013-03-20,v02RsU17Fe_0Lk0YDfv5ow,4,RvweNJFVkR3ttkWsIBy7nQ,3,2,2
2010-02-01,13,?,2,?,12,3,4,11,8,?,4.33,77,29,93,?,33,?,?,143,f4uVDIJvQ75JRZJ3vqfuIA,2011-01-05,AKG-4yBmVLJuNkAKkiuO3w,5,EEYwj6_t1OT5WQGypqEPNg,0,0,0
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,F92FlIAD1dyD7LObQeS3WQ,2013-08-03,OA1zjVPYbrjh4obDkd6dMw,4,OtpHvQFGbZ4sONaQAXankg,0,0,4
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,8t80-omyflkywRfu9LPh6g,2014-01-03,O7zJ-SUROjNuu0_bUffzXw,4,jE5xVugujSaskAoh2DRx3Q,1,0,1
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,7JneLiyOX-XI_vkWt7a4nw,2010-12-27,lXjjAHX-he3lTN9y4_thxQ,2,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,53YGfwmbW73JhFiemNeyzQ,2014-01-10,d8Vt8Z4hd73PxaIT3jZCkQ,1,jE5xVugujSaskAoh2DRx3Q,0,0,1
2009-08-01,?,?,?,?,?,0,?,?,?,?,4.25,11,?,4,?,0,?,?,18,-yxfBYGB6SEqszmxJxd97A,2011-02-13,Q4E4hlOzTt49IHtPBd55mw,1,QnhQ8G51XbUpVEyWY2Km-A,0,0,7
2010-07-01,?,?,?,?,?,0,?,?,1,?,3.17,29,1,7,?,27,?,?,62,m892tIZECgluvVNsfcXjfQ,2010-10-18,QjeP2S25bv8Svg-Svt1Ajg,3,MPKMK36Xp0GuaWaXlUwZ8Q,0,1,3
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,m892tIZECgluvVNsfcXjfQ,2013-12-25,pyG6zPDHtdSeDpt4nE7PFw,2,OtpHvQFGbZ4sONaQAXankg,2,4,1
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,9mfec4ySQpW8doGs3FUP2Q,2014-01-02,gkDOCihCDYazem0hm1gsLQ,5,jE5xVugujSaskAoh2DRx3Q,0,0,0
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,oXKPSI-RUqOvmuSCh_DEQQ,2014-01-04,ULovXCJv-vWHMl_mrAZLCw,5,jE5xVugujSaskAoh2DRx3Q,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,EwxURzkF_rhj6cVP7lxPhQ,2011-06-29,VnvZqljAMfZc4-JOkTl8Ag,3,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,EwxURzkF_rhj6cVP7lxPhQ,2013-10-02,vocfGYtRqdVjci04KAYSPQ,2,RvweNJFVkR3ttkWsIBy7nQ,0,0,1
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,hJxzqajebKdt2mgiC2YNSQ,2008-09-02,M3tAoWHfYh4wpmWyhrHIcg,4,ZYaumz29bl9qHpu-KVtMGA,2,3,2
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,-VVLldg7X2mzTXELTakMfA,2011-01-09,ww8UdJAN6v9t3olSfM82tw,2,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,indOAgOrxvOzlKA0SW5sKw,2012-09-28,HwbwCbw8w7b3MWbICMvFVA,5,RvweNJFVkR3ttkWsIBy7nQ,0,0,2
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,tg1xGdWUMX02XD6AVb-kxw,2010-11-14,bquB2pnOSG-07oo3O0Jj6Q,4,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2011-05-01,416,10,4,?,101,44,107,102,284,1,3.49,1296,65,1191,3,1892,50,168,2152,z3SyT8blMIhsZNvKJgKcRA,2014-05-08,R_8N_O6S0GMbfhrZK35LxA,4,zvJCcrpm2yOZrxKffwGQLA,1,0,0
2008-07-01,?,?,?,?,?,1,?,?,?,?,4.5,8,1,3,?,4,?,?,5,Blv95aU63EQSMw7wH9xSQA,2008-07-07,W7x6CZX0vlJZMl57lRmSDg,5,zvNimI98mrmhgNOOrzOiGg,0,0,0
2010-02-01,13,?,2,?,12,3,4,11,8,?,4.33,77,29,93,?,33,?,?,143,u6QHP2ogsqnQHnhwa6Q03Q,2013-06-21,QXLyuPw_OdGsdiSnbsMM9w,5,EEYwj6_t1OT5WQGypqEPNg,0,0,1
2009-03-01,1,1,?,?,?,3,1,?,3,?,4.03,101,64,24,?,14,1,?,67,wqdoDHIAQhWLGQj4cMJ6ew,2010-06-05,n3EjOVQTtM9TdFnwxI9puw,5,p4ySEi8PEli0auZGBsy6gA,1,0,0
2009-08-01,?,?,?,?,?,0,?,?,?,?,4.25,11,?,4,?,0,?,?,18,_HTE4pOKeJC7kcxiCF9vTA,2010-08-09,hOBfpr13rGhtFVUJzE08QA,4,QnhQ8G51XbUpVEyWY2Km-A,0,0,1
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,rgX1OmHanvzRa3oaPClk3A,2014-01-02,2UDZUSilYid20UYHztnBLA,4,jE5xVugujSaskAoh2DRx3Q,1,1,1
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,8ZSHRtmpBd4zsPvG6IXsdQ,2014-06-08,W4zEUaeZFcitG81ePaBrrw,1,jE5xVugujSaskAoh2DRx3Q,0,0,0
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,Jbv39pK_ConiOlS3Rba05g,2014-01-05,j1-zCtzA9dTG1SI1SILvyw,4,jE5xVugujSaskAoh2DRx3Q,0,0,0
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,2RusLQcgpQ2BajF_1zevKg,2014-06-24,BMwl92U6uKlDFv0V0iDr_Q,2,jE5xVugujSaskAoh2DRx3Q,0,0,0
2011-05-01,416,10,4,?,101,44,107,102,284,1,3.49,1296,65,1191,3,1892,50,168,2152,mVJIPDv-qfYlatHYeP_saQ,2013-02-16,IdlUyBBMUEvrYSWr7-ZGYA,4,zvJCcrpm2yOZrxKffwGQLA,2,0,3
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,f0Pu46xqZJnnuGuqnWOmOA,2008-02-12,MmfjYaDgZ0Nj-FqypITifA,5,OtpHvQFGbZ4sONaQAXankg,0,0,0
2011-05-01,416,10,4,?,101,44,107,102,284,1,3.49,1296,65,1191,3,1892,50,168,2152,xnRljkaR6zaVTpLYolQteg,2014-05-07,AOvAXZcS-HzeiCW-4bybJw,2,zvJCcrpm2yOZrxKffwGQLA,1,1,4
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,M1n4HVSdD9FIyfmIoxxRrg,2011-12-18,G-ePoWINS3-olROAJPO69w,4,-hwN2juKYn-KTxa2WBYLnw,0,0,2
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,OSlTIcDNSSt_83ciKwT1Xg,2013-12-27,DN0MBlUJ6kM-ZqHYOxDa7A,5,jE5xVugujSaskAoh2DRx3Q,0,0,1
2009-07-01,?,?,?,?,?,0,?,?,?,?,4,7,?,0,?,1,?,?,0,LfZkD8a_d3joEnGHlaw_sQ,2012-02-19,sBZUa-_XSpkzUM8-apK-Ow,4,4K7YXIl77EOHlTfSUjLCDw,0,0,0
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,LfZkD8a_d3joEnGHlaw_sQ,2014-03-14,0IR2lTtMeXFUEsw-mxTowA,4,OtpHvQFGbZ4sONaQAXankg,0,0,0
2009-03-01,1,1,?,?,?,3,1,?,3,?,4.03,101,64,24,?,14,1,?,67,3xVoQSgkPAd2i0GE3lHSZg,2010-06-05,gLsgxjd6gIvyW517cQbyYg,4,p4ySEi8PEli0auZGBsy6gA,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,Ahxtxiyb19N2x13hD5V3hA,2012-05-04,jEfTJGcEjLLBPqRX7LNXUw,4,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,dt-Tjif0Zss4pYcJdQFWZA,2008-03-12,t2c0EKnoLk-JLDpP8FeZJg,2,OtpHvQFGbZ4sONaQAXankg,0,0,1
2010-07-01,?,?,?,?,?,0,?,?,1,?,3.17,29,1,7,?,27,?,?,62,jEf18KTlek4zRHdsv6kIPQ,2011-04-13,vzw2v8J9qGwvSzmPJy7lnw,3,MPKMK36Xp0GuaWaXlUwZ8Q,0,0,0
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,jEf18KTlek4zRHdsv6kIPQ,2013-07-30,FMLDuDKfdEzaGXSzRqoxZQ,4,OtpHvQFGbZ4sONaQAXankg,0,0,1
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,jEf18KTlek4zRHdsv6kIPQ,2014-06-20,Czqj6T5RXAGXupMrFX3YNQ,5,RvweNJFVkR3ttkWsIBy7nQ,1,0,1
2008-03-01,18,5,3,?,15,12,4,10,22,1,5,523,34,217,1,184,5,5,378,jEf18KTlek4zRHdsv6kIPQ,2014-07-04,WWxJOJoinAYfI5vniffViw,5,nJ_6gzvBj0mF943eWZ0cSw,2,0,2
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,syfCpXqRXeL4tyokKx6JJw,2011-01-27,P7QioVFUz2RJgZiC_NisUw,4,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2010-02-01,13,?,2,?,12,3,4,11,8,?,4.33,77,29,93,?,33,?,?,143,yJYXwvF_RBUIdguShrYSSg,2013-11-24,_NayY2qiwticbOOrAntHYQ,5,EEYwj6_t1OT5WQGypqEPNg,1,0,1
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,yJDSMugu_Pom3pJE8MRrJA,2009-05-26,5r7ZYVVRqjai0X54CzE42Q,1,RvweNJFVkR3ttkWsIBy7nQ,0,0,0
2011-05-01,416,10,4,?,101,44,107,102,284,1,3.49,1296,65,1191,3,1892,50,168,2152,yJDSMugu_Pom3pJE8MRrJA,2014-05-08,s1ozw1_YFLquvkrpEYsWqg,2,zvJCcrpm2yOZrxKffwGQLA,0,0,3
2009-07-01,17,3,5,?,2,7,12,6,10,1,4.16,317,17,119,?,121,?,6,383,WXl4rymMskrrNlK5g6ml6w,2013-06-17,ZAKsykVQvOv_VOm70yODRg,5,Au3Qs-AAZEWu2_4gIMwRgw,1,1,2
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,WXl4rymMskrrNlK5g6ml6w,2013-07-20,6zJKzw6Z3xhaqsKea_kB4w,5,OtpHvQFGbZ4sONaQAXankg,0,0,1
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,ka2hxeDmMCiechV3GfAJvw,2010-11-30,LOnFXEafAJRY19YC-WLt2A,5,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2009-03-01,1,1,?,?,?,3,1,?,3,?,4.03,101,64,24,?,14,1,?,67,ka2hxeDmMCiechV3GfAJvw,2014-01-10,biEFwZZGkTmp0WUIJgwrKA,5,p4ySEi8PEli0auZGBsy6gA,0,0,0
2010-07-01,?,?,?,?,?,0,?,?,1,?,3.17,29,1,7,?,27,?,?,62,FO3SpeDotNVzBiehHKgr0Q,2011-02-23,HSoAQ6_Zo3nfJPiFGRNGuw,3,MPKMK36Xp0GuaWaXlUwZ8Q,0,0,0
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,FO3SpeDotNVzBiehHKgr0Q,2014-02-15,ldlC8D45nLBNOFN5_Vt28A,2,OtpHvQFGbZ4sONaQAXankg,0,0,1
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,ttoub5SnLqMGjm0uN0y1nA,2009-01-02,hocPmUyR6KsWsf-kMq9MwQ,1,ZYaumz29bl9qHpu-KVtMGA,4,3,7
2009-08-01,?,?,?,?,?,0,?,?,?,?,4.25,11,?,4,?,0,?,?,18,bgTB6MgdVQssXhkNJ7qIfw,2011-06-25,UHrgOxIiZNRE1uojBq6IoA,5,QnhQ8G51XbUpVEyWY2Km-A,0,0,0
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,0AsJNgbhmky5Z0Yls-ZsjQ,2009-01-06,iNdclrdCM4JQnGVE6kUSHw,3,ZYaumz29bl9qHpu-KVtMGA,3,2,6
